date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster
9/10/2014 19:06,2,3,66,174,14752,8321.2793,7071,0,0,3,9/18/2014,9/19/2014,1,0,1,12471,5,1,1,3,48,153,13
9/10/2014 19:17,2,3,66,174,14752,2592.7168,7071,0,0,3,9/16/2014,9/17/2014,1,0,1,12372,5,0,1,2,50,690,48
9/11/2014 18:53,2,3,66,174,14752,2592.7152,7071,0,0,1,9/16/2014,9/17/2014,1,0,1,8223,1,0,1,2,50,690,16
1/20/2014 8:25,2,3,66,442,53890,1366.8457,7093,0,1,2,5/18/2014,5/21/2014,2,1,1,12175,6,1,1,2,50,366,70
1/20/2014 9:25,2,3,66,442,53890,1366.8457,7093,0,1,2,5/19/2014,5/22/2014,2,1,1,12132,1,0,1,2,50,366,70
1/28/2014 7:29,2,3,66,442,53890,1366.8457,7093,0,1,2,5/18/2014,5/21/2014,2,1,1,12132,1,1,1,2,50,366,70
1/28/2014 7:32,2,3,66,442,53890,1366.8457,7093,0,0,2,5/18/2014,5/21/2014,2,1,1,12132,1,1,1,2,50,366,70
3/16/2014 10:01,34,3,205,155,14703,261.4551,7158,1,0,9,4/18/2014,4/21/2014,2,0,1,8273,1,1,1,2,50,660,16
8/22/2014 19:50,34,3,205,155,14703,260.4609,7158,1,0,9,9/3/2014,9/7/2014,2,0,1,8273,1,1,2,2,50,660,48
8/24/2014 8:58,34,3,205,155,14703,261.7315,7158,1,0,9,9/3/2014,9/7/2014,2,0,1,8273,1,0,1,2,50,660,77
8/24/2014 16:28,34,3,205,155,14703,252.1592,7158,1,0,9,9/3/2014,9/7/2014,2,0,1,8273,1,1,2,2,50,660,94
8/24/2014 16:30,34,3,205,155,14703,252.1592,7158,1,0,9,9/3/2014,9/7/2014,2,0,1,8273,1,1,1,2,50,660,94
2/18/2013 23:03,2,3,66,174,41886,890.2953,7209,0,1,9,6/16/2013,6/20/2013,3,0,1,8824,1,0,1,4,8,118,65
2/18/2013 23:26,2,3,66,174,41886,890.2953,7209,0,0,9,6/16/2013,6/20/2013,2,0,1,8824,1,0,1,4,8,118,65
2/27/2013 23:05,2,3,66,174,41886,890.3341,7209,0,1,3,6/16/2013,6/19/2013,2,0,1,8824,1,0,1,4,8,118,66
2/27/2013 23:22,2,3,66,174,41886,890.4977,7209,0,0,3,6/17/2013,6/21/2013,1,0,1,8824,1,1,1,4,8,118,96
4/24/2013 14:24,2,3,66,174,41886,192.6034,7209,0,0,9,5/3/2013,5/5/2013,4,0,2,8250,1,1,2,2,50,628,1
4/24/2013 14:26,2,3,66,174,41886,192.9435,7209,0,0,9,5/3/2013,5/5/2013,4,1,2,8250,1,0,3,2,50,628,88
9/27/2013 13:58,2,3,66,348,10388,175.0254,7225,0,0,9,10/12/2013,10/14/2013,8,0,2,7635,3,0,4,2,50,675,70
9/27/2013 14:07,2,3,66,348,10388,174.8678,7225,0,0,9,10/12/2013,10/14/2013,4,0,2,7635,3,1,1,2,50,675,41
9/27/2013 14:11,2,3,66,348,10388,174.6864,7225,0,0,9,10/12/2013,10/14/2013,4,0,2,7635,3,0,2,2,50,675,56
9/27/2013 14:12,2,3,66,348,10388,174.0335,7225,0,0,9,10/12/2013,10/14/2013,4,0,2,7635,3,1,1,2,50,675,37
9/27/2013 14:17,2,3,66,348,10388,174.4728,7225,0,0,9,10/12/2013,10/14/2013,4,0,2,13409,4,1,1,2,50,675,70
9/27/2013 14:17,2,3,66,348,10388,174.5367,7225,0,0,9,10/12/2013,10/14/2013,4,0,2,13409,4,1,3,2,50,675,98
9/27/2013 14:20,2,3,66,348,10388,174.6888,7225,0,0,9,10/12/2013,10/14/2013,4,0,2,13409,4,1,1,2,50,675,41
12/14/2013 22:05,2,3,66,348,10388,1589.1756,7225,0,1,9,3/28/2014,3/31/2014,4,0,1,8791,1,1,1,4,8,110,0
12/14/2013 22:12,2,3,66,348,10388,1595.5586,7225,0,1,9,3/28/2014,3/31/2014,4,0,1,8791,1,1,1,4,8,110,65
3/18/2014 17:09,2,3,66,348,10388,183.7117,7225,0,0,9,3/28/2014,3/29/2014,4,0,1,12236,6,1,1,2,50,676,50
3/20/2014 14:15,2,3,66,348,10388,45.8682,7225,0,0,9,4/15/2014,4/16/2014,3,0,1,11361,1,1,2,2,50,591,14
3/20/2014 14:17,2,3,66,348,10388,45.8682,7225,0,0,9,4/15/2014,4/16/2014,4,0,1,11361,1,0,2,2,50,591,14
3/20/2014 14:19,2,3,66,348,10388,45.8682,7225,0,0,9,4/15/2014,4/16/2014,2,0,1,11361,1,1,1,2,50,591,14
4/6/2014 19:21,2,3,66,348,10388,45.8682,7225,0,0,9,4/15/2014,4/16/2014,2,0,1,11361,1,0,1,2,50,591,14
4/6/2014 19:24,2,3,66,348,10388,45.8682,7225,0,0,9,4/15/2014,4/16/2014,2,0,1,11361,1,1,1,2,50,591,14
11/26/2014 14:53,2,3,66,348,10388,49.3217,7225,0,0,9,11/27/2014,11/28/2014,4,0,1,11361,1,1,1,2,50,591,51
10/9/2013 22:28,2,3,66,174,42586,2392.1394,7283,0,1,9,11/19/2013,11/24/2013,2,0,1,8791,1,1,7,4,8,110,96
10/9/2013 23:03,2,3,66,174,42586,2392.1394,7283,0,1,9,11/20/2013,11/25/2013,2,0,1,8791,1,1,1,4,8,110,96
7/24/2014 21:55,2,3,66,174,17468,2397.0998,7283,0,1,2,11/16/2014,11/19/2014,2,0,1,21059,6,1,1,4,8,110,96
7/24/2014 22:00,2,3,66,174,17468,2400.5667,7283,0,1,2,11/16/2014,11/20/2014,2,0,1,21059,6,0,1,4,8,110,44
7/24/2014 22:02,2,3,66,174,17468,2397.0998,7283,0,1,2,11/16/2014,11/20/2014,2,0,1,21059,6,1,1,4,8,110,96
8/7/2014 21:57,2,3,66,174,17468,1169.0101,7283,0,1,0,11/14/2014,11/14/2014,2,0,1,883,1,0,1,4,8,115,85
8/14/2014 23:00,2,3,66,174,17468,2397.0998,7283,0,1,1,11/14/2014,11/18/2014,2,0,1,8791,1,0,2,4,8,110,96
8/14/2014 23:10,2,3,66,174,17468,2397.0998,7283,0,1,1,11/14/2014,11/19/2014,2,0,1,8791,1,1,1,4,8,110,96
8/18/2014 22:28,2,3,66,174,17468,2397.0998,7283,0,1,9,11/14/2014,11/17/2014,2,0,1,8791,1,0,2,4,8,110,96
8/18/2014 22:50,2,3,66,174,17468,2397.2748,7283,0,1,9,11/14/2014,11/19/2014,2,0,1,8791,1,0,1,4,8,110,60
8/18/2014 22:52,2,3,66,174,17468,2397.0037,7283,0,1,9,11/14/2014,11/19/2014,2,0,1,8791,1,0,1,4,8,110,83
8/19/2014 22:23,2,3,66,174,17468,2397.4147,7283,0,1,9,11/14/2014,11/19/2014,2,0,1,8791,1,1,2,4,8,110,48
8/19/2014 22:55,2,3,66,174,17468,2397.1571,7283,0,1,9,11/14/2014,11/19/2014,2,0,1,8791,1,1,1,4,8,110,51
9/4/2014 22:46,2,3,66,174,17468,2406.4231,7283,0,1,9,11/18/2014,11/22/2014,2,0,1,11938,1,1,1,4,8,126,66
9/4/2014 22:49,2,3,66,174,17468,2406.0607,7283,0,1,9,11/18/2014,11/22/2014,2,0,1,11938,1,0,1,4,8,126,93
9/4/2014 22:52,2,3,66,174,17468,2397.0998,7283,0,1,9,11/18/2014,11/22/2014,2,0,1,8791,1,0,1,4,8,110,96
9/7/2014 11:14,2,3,66,174,37449,2377.0597,7283,0,1,9,11/19/2014,11/23/2014,2,0,1,8791,1,1,1,4,8,110,96
9/16/2014 22:45,2,3,66,174,27251,2402.3678,7283,0,1,9,11/17/2014,11/22/2014,2,0,1,8791,1,0,4,4,8,110,96
9/16/2014 22:50,2,3,66,174,27251,2402.3678,7283,0,1,9,11/18/2014,11/23/2014,2,0,1,8791,1,0,1,4,8,110,96
9/23/2014 23:01,2,3,66,174,42586,2392.1394,7283,0,1,9,11/18/2014,11/22/2014,2,0,1,8791,1,1,1,4,8,110,96
9/23/2014 23:03,2,3,66,174,42586,2392.1967,7283,0,1,9,11/18/2014,11/22/2014,2,0,1,8791,1,1,1,4,8,110,51
9/23/2014 23:03,2,3,66,174,42586,2392.1498,7283,0,1,9,11/18/2014,11/22/2014,2,0,1,8791,1,0,1,4,8,110,44
9/27/2014 23:06,2,3,66,346,32031,2321.1072,7283,0,1,9,11/18/2014,11/22/2014,2,0,1,8791,1,1,4,4,8,110,96
9/29/2014 20:37,2,3,66,174,17468,2397.0998,7283,0,1,9,11/18/2014,11/21/2014,4,0,2,8791,1,0,1,4,8,110,96
10/1/2014 19:40,2,3,66,174,17468,2397.0998,7283,0,1,7,11/18/2014,11/22/2014,4,0,2,8791,1,0,2,4,8,110,96
10/1/2014 19:44,2,3,66,174,17468,2397.0998,7283,0,1,7,11/19/2014,11/22/2014,4,0,2,8791,1,0,1,4,8,110,96
10/1/2014 19:51,2,3,66,174,17468,2397.0998,7283,0,1,7,11/19/2014,11/23/2014,4,0,2,8791,1,0,1,4,8,110,96
10/1/2014 20:02,2,3,66,174,17468,2397.0998,7283,0,1,7,11/18/2014,11/22/2014,2,0,1,8791,1,1,1,4,8,110,96
10/1/2014 20:11,2,3,66,174,17468,2397.0998,7283,0,1,7,11/17/2014,11/23/2014,2,0,1,8791,1,0,1,4,8,110,96
10/2/2014 23:08,2,3,66,174,17468,2397.0998,7283,0,1,2,11/18/2014,11/22/2014,2,0,1,8791,1,1,1,4,8,110,96
10/2/2014 23:29,2,3,66,174,17468,2397.0998,7283,0,1,1,11/18/2014,11/23/2014,2,0,1,8791,1,1,1,4,8,110,96
10/2/2014 23:34,2,3,66,174,17468,2397.4147,7283,0,1,1,11/17/2014,11/22/2014,2,0,1,8791,1,0,2,4,8,110,48
10/3/2014 23:11,2,3,66,174,17468,2397.0998,7283,0,1,9,11/18/2014,11/23/2014,2,0,1,8791,1,1,1,4,8,110,96
10/4/2014 21:14,2,3,66,174,17468,2397.0998,7283,0,1,9,11/19/2014,11/23/2014,1,0,1,8791,1,1,2,4,8,110,96
10/4/2014 21:18,2,3,66,174,17468,2397.1571,7283,0,1,9,11/19/2014,11/22/2014,1,0,1,8791,1,1,2,4,8,110,51
10/4/2014 21:21,2,3,66,174,17468,2397.4147,7283,0,1,9,11/19/2014,11/22/2014,1,0,1,8791,1,1,1,4,8,110,48
10/5/2014 20:47,2,3,66,174,17468,2397.0998,7283,0,1,0,11/18/2014,11/22/2014,1,0,1,8791,1,0,1,4,8,110,96
10/5/2014 21:14,2,3,66,174,17468,2397.0412,7283,0,1,0,11/18/2014,11/22/2014,3,0,1,8791,1,0,2,4,8,110,41
10/5/2014 21:28,2,3,66,174,17468,2397.0412,7283,0,1,0,11/18/2014,11/21/2014,2,0,1,8791,1,1,2,4,8,110,41
10/7/2014 21:33,2,3,66,174,17468,2397.0412,7283,0,1,9,11/18/2014,11/22/2014,2,0,1,8791,1,1,3,4,8,110,41
10/7/2014 21:37,2,3,66,174,17468,2397.0412,7283,0,1,9,11/18/2014,11/21/2014,2,0,1,8791,1,0,1,4,8,110,41
12/13/2014 21:44,2,3,66,174,37449,52.4476,7283,0,0,0,12/14/2014,12/15/2014,1,0,1,4688,3,1,1,2,50,190,28
12/13/2014 22:04,2,3,66,174,37449,43.0667,7283,0,0,0,12/14/2014,12/15/2014,1,0,1,24678,6,0,2,2,50,354,41
12/25/2014 15:09,2,3,66,174,37449,2377.0001,7283,0,1,9,11/5/2015,11/10/2015,2,0,1,8791,1,0,1,4,8,110,41
12/25/2014 15:14,2,3,66,174,37449,2377.0001,7283,0,1,9,11/5/2015,11/9/2015,2,0,1,8791,1,0,1,4,8,110,41
12/25/2014 21:59,2,3,66,174,37449,1528.3862,7283,0,1,9,5/20/2015,5/25/2015,2,0,1,8810,1,0,1,4,8,1532,57
12/26/2014 21:07,2,3,66,174,37449,117.2705,7283,0,0,3,12/27/2014,12/28/2014,2,0,1,24374,6,0,1,2,50,627,31
12/24/2014 13:23,2,3,66,337,19394,0,7473,0,0,9,1/7/2015,1/10/2015,1,0,1,18142,5,1,1,4,146,1517,81
12/26/2013 13:09,2,3,66,174,21356,2103.4559,7523,1,1,9,3/17/2014,4/6/2014,4,0,2,8791,1,1,1,4,8,110,26
5/26/2014 12:22,2,3,66,174,21356,2103.8393,7523,1,1,9,5/31/2014,6/3/2014,2,0,1,8791,1,0,1,4,8,110,87
5/26/2014 12:23,2,3,66,174,21356,2103.6385,7523,1,1,9,5/31/2014,6/3/2014,2,0,1,8791,1,1,1,4,8,110,52
5/26/2014 12:37,2,3,66,174,21356,2103.3748,7523,1,1,9,6/2/2014,6/5/2014,2,0,1,8791,1,1,1,4,8,110,65
5/26/2014 12:47,2,3,66,174,21356,2103.3715,7523,1,1,9,10/31/2014,11/7/2014,5,0,2,8791,1,1,1,4,8,110,17
5/26/2014 19:48,2,3,66,174,21356,2100.2403,7523,1,1,9,10/31/2014,11/7/2014,4,0,1,8791,1,1,2,4,8,110,40
5/26/2014 19:53,2,3,66,174,21356,2097.9942,7523,1,1,9,10/31/2014,11/7/2014,4,0,1,8791,1,0,2,4,8,110,57
5/26/2014 19:53,2,3,66,174,21356,2097.8742,7523,1,1,9,10/31/2014,11/7/2014,4,0,1,8791,1,0,2,4,8,110,47
5/26/2014 19:57,2,3,66,174,21356,2099.6667,7523,1,1,9,10/31/2014,11/7/2014,4,0,1,8791,1,0,1,4,8,110,40
5/26/2014 20:39,2,3,66,174,21356,2101.8568,7523,1,1,9,10/31/2014,11/7/2014,5,0,2,8791,1,0,1,4,8,110,40
5/27/2014 19:54,2,3,66,174,21356,2097.7871,7523,1,1,9,10/31/2014,11/7/2014,5,0,2,8791,1,1,1,4,8,110,76
5/27/2014 19:55,2,3,66,174,21356,2100.6089,7523,1,1,9,10/31/2014,11/7/2014,5,0,2,8791,1,0,1,4,8,110,50
5/27/2014 19:58,2,3,66,174,21356,2100.6197,7523,1,1,9,10/31/2014,11/7/2014,5,0,2,8791,1,1,1,4,8,110,47
5/27/2014 19:59,2,3,66,174,21356,2104.3573,7523,1,1,9,10/31/2014,11/7/2014,5,0,2,8791,1,1,1,4,8,110,76
5/28/2014 11:22,2,3,66,174,21356,2104.7602,7523,1,0,2,11/1/2014,11/8/2014,6,0,2,8791,1,1,1,4,8,110,0
5/28/2014 11:26,2,3,66,174,21356,2101.8568,7523,1,0,2,11/1/2014,11/8/2014,6,0,2,8791,1,0,1,4,8,110,40
5/28/2014 11:28,2,3,66,174,21356,2101.8568,7523,1,1,2,11/1/2014,11/8/2014,5,0,2,8791,1,1,1,4,8,110,40
5/28/2014 11:36,2,3,66,174,21356,2101.8568,7523,1,0,2,11/1/2014,11/8/2014,6,0,2,8791,1,1,1,4,8,110,40
5/28/2014 22:33,2,3,66,174,21356,6511.5366,7523,1,1,1,9/15/2014,9/21/2014,2,0,1,8818,1,1,1,3,99,88,78
7/17/2014 0:32,2,3,66,174,21356,2103.4918,7523,1,1,2,11/1/2014,11/7/2014,4,0,1,8791,1,1,1,4,8,110,65
7/17/2014 0:35,2,3,66,174,21356,2103.5286,7523,1,1,2,11/1/2014,11/7/2014,4,0,1,8791,1,0,1,4,8,110,0
7/24/2014 7:25,2,3,66,174,21356,5856.7885,7523,1,1,9,11/6/2014,11/9/2014,4,0,1,41121,1,0,1,4,124,1943,20
8/8/2014 23:01,2,3,66,174,21356,2511.5215,7523,1,1,9,5/5/2015,5/12/2015,6,0,3,11373,1,1,1,4,128,1455,65
8/8/2014 23:02,2,3,66,174,21356,2511.031,7523,1,1,9,5/5/2015,5/12/2015,6,0,3,11373,1,0,1,4,128,1455,26
8/9/2014 11:24,2,3,66,174,21356,2104.4748,7523,1,1,2,8/22/2014,8/27/2014,2,0,1,12188,6,1,2,4,8,110,52
8/9/2014 15:21,2,3,66,174,21356,2103.6907,7523,1,0,9,11/2/2014,11/6/2014,3,0,1,8791,1,0,1,4,8,110,84
8/9/2014 15:24,2,3,66,174,21356,2102.9363,7523,1,0,9,11/2/2014,11/6/2014,3,0,1,8791,1,0,1,4,8,110,68
8/9/2014 15:31,2,3,66,174,21356,2103.7012,7523,1,0,9,11/2/2014,11/6/2014,4,0,1,8791,1,0,2,4,8,110,34
8/9/2014 16:06,2,3,66,174,21356,2103.6851,7523,1,0,9,11/2/2014,11/6/2014,4,0,1,8791,1,1,1,4,8,110,65
8/9/2014 16:11,2,3,66,174,21356,1538.076,7523,1,0,9,10/31/2014,11/2/2014,3,0,1,8259,1,0,1,4,8,121,11
8/9/2014 16:12,2,3,66,174,21356,1539.1988,7523,1,0,9,10/31/2014,11/2/2014,3,0,1,8259,1,1,1,4,8,121,29
8/9/2014 16:14,2,3,66,174,21356,1539.4366,7523,1,0,9,10/31/2014,11/2/2014,3,0,1,8259,1,1,1,4,8,121,36
8/27/2014 14:45,2,3,66,174,41886,1258.0837,7523,1,0,9,11/5/2014,11/8/2014,4,0,1,12509,5,1,1,4,8,113,36
9/22/2014 16:25,2,3,66,174,21356,1533.2703,7523,1,0,9,11/1/2014,11/7/2014,3,0,1,13968,6,0,1,4,8,121,10
9/22/2014 16:27,2,3,66,174,21356,1533.329,7523,1,0,9,11/1/2014,11/7/2014,3,0,1,21405,6,1,1,4,8,121,81
9/22/2014 16:33,2,3,66,174,21356,1533.39,7523,1,0,9,11/1/2014,11/7/2014,3,0,1,13968,6,0,1,4,8,121,15
9/22/2014 19:24,2,3,66,174,21356,1533.3288,7523,1,0,9,11/1/2014,11/10/2014,3,0,1,8259,1,1,3,4,8,121,81
9/22/2014 19:46,2,3,66,174,21356,1533.2703,7523,1,0,9,11/1/2014,11/10/2014,3,0,1,13968,6,1,2,4,8,121,10
9/22/2014 19:49,2,3,66,174,21356,1533.2703,7523,1,0,9,11/1/2014,11/13/2014,3,0,1,13968,6,1,1,4,8,121,10
9/22/2014 19:49,2,3,66,174,21356,1533.2703,7523,1,0,9,11/1/2014,11/6/2014,3,0,1,13968,6,1,1,4,8,121,10
9/22/2014 19:51,2,3,66,174,21356,1533.2703,7523,1,0,9,11/1/2014,11/6/2014,3,0,1,13968,6,1,1,4,8,121,10
9/23/2014 22:19,2,3,66,174,21356,1631.9775,7523,1,0,2,11/6/2014,11/10/2014,4,0,1,8787,1,1,3,4,8,109,63
9/27/2014 13:39,2,3,66,174,21356,1632.1209,7523,1,0,9,11/6/2014,11/10/2014,4,0,1,8787,1,0,1,4,8,109,76
9/27/2014 13:43,2,3,66,174,21356,1631.3356,7523,1,0,9,11/6/2014,11/10/2014,4,0,1,8787,1,1,1,4,8,109,82
9/29/2014 16:24,2,3,66,174,21356,1631.9775,7523,1,0,2,11/6/2014,11/9/2014,2,0,1,21688,6,1,2,4,8,109,63
10/31/2014 7:45,2,3,66,174,45042,4171.2476,7523,1,1,2,4/8/2015,4/19/2015,2,0,1,8251,1,0,1,4,93,2086,2
10/31/2014 16:08,2,3,66,174,45042,1536.1,7523,1,0,9,11/1/2014,11/6/2014,3,0,1,8259,1,0,1,4,8,121,48
10/31/2014 16:24,2,3,66,174,45042,1526.3421,7523,1,0,9,11/1/2014,11/6/2014,3,0,1,8259,1,1,1,4,8,121,30
11/11/2014 15:28,2,3,66,174,45042,2457.8576,7523,1,1,9,11/19/2014,11/23/2014,2,0,1,12236,6,0,1,2,50,676,33
11/11/2014 15:28,2,3,66,174,45042,2455.4831,7523,1,1,9,11/19/2014,11/23/2014,2,0,1,12236,6,0,1,2,50,676,51
11/16/2014 17:14,2,3,66,174,45042,2435.8238,7523,1,0,9,11/20/2014,11/24/2014,2,0,1,4144,3,1,1,2,50,674,40
11/16/2014 17:33,2,3,66,174,45042,2458.0382,7523,1,0,9,11/20/2014,11/24/2014,3,0,1,12236,6,0,1,2,50,676,51
11/20/2014 21:09,2,3,66,348,48862,12.1467,7523,1,0,9,11/21/2014,11/24/2014,3,0,1,12236,6,1,1,2,50,676,47
12/3/2014 23:50,2,3,66,174,45042,3346.9107,7523,1,1,9,1/8/2015,1/13/2015,2,0,1,8814,1,1,1,4,51,197,80
12/6/2014 18:44,2,3,66,174,45042,2570.1584,7523,1,1,9,1/19/2015,1/26/2015,1,0,1,669,3,0,1,2,50,212,83
12/7/2014 23:34,2,3,66,174,45042,2570.1188,7523,1,1,2,1/5/2015,1/10/2015,2,0,1,8859,1,1,1,2,50,212,33
12/28/2014 11:50,2,3,66,447,902,2994.5517,7523,1,1,9,1/13/2015,1/19/2015,2,0,1,669,3,1,2,2,50,212,21
12/28/2014 13:00,2,3,66,447,902,2994.5517,7523,1,1,9,1/19/2015,1/24/2015,2,0,1,669,3,0,2,2,50,212,21
12/28/2014 14:06,2,3,66,447,902,2994.499,7523,1,1,9,1/19/2015,1/24/2015,2,0,1,669,3,1,1,2,50,212,33
12/30/2014 9:20,2,3,66,174,45042,2570.1459,7523,1,1,9,1/20/2015,1/25/2015,2,0,1,669,3,0,1,2,50,212,33
12/30/2014 9:30,2,3,66,174,45042,2570.1429,7523,1,1,9,1/20/2015,1/25/2015,2,0,1,669,3,0,2,2,50,212,21
12/30/2014 9:45,2,3,66,174,45042,2515.5519,7523,1,1,9,1/20/2015,1/25/2015,2,0,1,8855,1,1,1,2,50,213,87
12/30/2014 10:03,2,3,66,174,45042,3361.3841,7523,1,1,9,1/20/2015,1/24/2015,2,0,1,12257,6,1,1,4,51,1509,18
12/30/2014 10:09,2,3,66,174,45042,2570.0337,7523,1,1,9,1/20/2015,1/25/2015,2,0,1,13094,3,0,1,2,50,212,37
12/30/2014 10:10,2,3,66,174,45042,2570.162,7523,1,1,9,1/20/2015,1/25/2015,2,0,1,13094,3,1,1,2,50,212,0
12/30/2014 10:16,2,3,66,174,45042,2570.1348,7523,1,1,9,1/20/2015,1/25/2015,2,0,1,13094,3,1,1,2,50,212,0
12/30/2014 10:19,2,3,66,174,45042,2570.3509,7523,1,1,9,1/21/2015,1/25/2015,2,0,1,13094,3,0,1,2,50,212,84
12/30/2014 10:22,2,3,66,174,45042,2570.162,7523,1,1,9,1/21/2015,1/25/2015,2,0,1,13094,3,1,1,2,50,212,0
12/30/2014 10:24,2,3,66,174,45042,2570.1348,7523,1,1,9,1/21/2015,1/25/2015,2,0,1,13094,3,0,1,2,50,212,0
12/30/2014 10:25,2,3,66,174,45042,2570.1429,7523,1,1,9,1/21/2015,1/25/2015,2,0,1,13094,3,1,3,2,50,212,21
6/11/2013 11:29,2,3,215,646,51733,1553.8723,7573,0,0,9,12/21/2013,12/22/2013,2,0,1,12217,6,1,1,2,50,365,49
8/14/2013 9:31,2,3,215,646,51733,2097.2733,7573,0,0,9,9/5/2013,9/8/2013,2,0,1,8267,1,0,3,2,50,675,21
8/20/2013 14:45,2,3,215,646,51733,2097.4478,7573,0,0,9,9/4/2013,9/6/2013,2,0,1,45327,6,1,1,2,50,675,21
8/20/2013 14:48,2,3,215,646,51733,2097.4237,7573,0,0,9,9/6/2013,9/8/2013,2,0,1,45327,6,1,1,2,50,675,69
8/20/2013 16:22,2,3,215,646,51733,2097.3988,7573,0,0,9,9/6/2013,9/8/2013,2,1,1,24897,6,1,1,2,50,675,56
9/18/2013 16:15,2,3,215,646,51733,1554.8204,7573,0,0,9,12/20/2013,12/21/2013,2,0,1,12217,6,0,1,2,50,365,4
9/18/2013 16:27,2,3,215,646,51733,1554.2322,7573,0,0,9,12/21/2013,12/22/2013,2,0,1,12217,6,1,1,2,50,365,19
9/18/2013 16:31,2,3,215,646,51733,1554.2322,7573,0,0,9,12/21/2013,12/22/2013,2,0,1,12217,6,1,1,2,50,365,19
2/6/2014 11:14,2,3,215,646,51733,708.3061,7573,0,0,9,4/12/2014,4/19/2014,4,0,2,8277,1,1,2,2,50,412,94
7/31/2014 17:13,2,3,215,646,51733,792.6268,7573,0,0,9,9/20/2014,9/27/2014,6,0,1,11938,1,0,2,4,8,126,92
7/31/2014 17:14,2,3,215,646,51733,792.8687,7573,0,0,9,9/20/2014,9/27/2014,6,0,1,11938,1,0,1,4,8,126,97
7/31/2014 17:17,2,3,215,646,51733,805.7442,7573,0,0,9,9/20/2014,9/27/2014,2,0,1,11938,1,1,1,4,8,126,52
8/7/2014 17:32,2,3,215,646,51733,792.6889,7573,0,0,9,8/14/2014,8/17/2014,2,0,1,11938,1,0,1,4,8,126,26
8/18/2014 14:40,2,3,215,646,51733,1892.7093,7573,0,0,9,9/2/2014,9/6/2014,2,0,1,8279,1,0,1,2,50,1230,70
11/19/2014 14:04,2,3,215,646,51733,1893.6664,7573,0,0,2,3/27/2015,4/3/2015,2,0,1,12268,6,0,1,2,50,1230,70
8/19/2014 11:02,2,3,205,155,22091,4879.8349,7638,0,1,9,6/19/2015,6/25/2015,2,0,1,11917,1,1,2,0,140,59,92
8/19/2014 11:16,2,3,205,155,22091,4906.5797,7638,0,1,9,6/19/2015,6/25/2015,2,0,1,8863,1,0,4,0,140,59,96
8/19/2014 11:18,2,3,205,155,22091,4902.4431,7638,0,1,9,6/19/2015,6/25/2015,2,0,1,8863,1,0,2,0,140,59,26
8/19/2014 16:09,2,3,66,260,120,1778.6461,7638,0,1,9,6/18/2015,6/25/2015,2,0,1,8816,1,0,1,4,163,1935,36
8/19/2014 23:23,2,3,205,155,22091,8637.5927,7638,0,1,9,6/18/2015,6/23/2015,2,0,1,21222,1,1,4,3,152,73,27
9/12/2014 14:43,2,3,66,174,26232,416.8066,7638,0,1,9,11/6/2014,11/9/2014,1,0,1,8250,1,0,1,2,50,628,1
9/12/2014 14:47,2,3,66,174,26232,416.475,7638,0,1,9,11/6/2014,11/9/2014,1,0,1,8250,1,0,1,2,50,628,24
10/25/2014 18:24,2,3,66,174,26232,2569.4374,7638,0,0,9,11/22/2014,11/24/2014,2,0,1,8267,1,1,5,2,50,676,33
12/24/2014 15:27,26,0,215,621,25374,0,7707,1,0,0,12/24/2014,12/26/2014,2,0,1,1114,1,1,1,4,8,122,10
1/13/2013 19:09,2,3,66,226,47654,1708.6292,7783,0,1,0,3/31/2013,3/31/2013,2,0,1,11334,1,1,1,4,96,201,33
5/6/2013 12:50,2,3,66,442,76,1708.2321,7783,0,1,9,9/19/2013,9/26/2013,1,0,1,22395,6,0,1,4,146,1547,31
5/7/2013 17:50,2,3,66,226,52064,2096.8252,7783,0,1,2,12/19/2013,12/28/2013,1,0,1,8976,1,1,1,4,52,202,52
5/8/2013 4:24,2,3,66,226,52064,1426.6071,7783,0,1,9,9/20/2013,9/28/2013,1,0,1,11439,1,1,1,4,163,1503,65
5/11/2013 18:39,2,3,66,226,10761,0,7783,0,1,0,9/12/2013,9/21/2013,1,0,1,11439,1,1,1,4,163,1503,65
6/9/2013 14:50,2,3,66,226,55652,0,7783,0,1,9,9/15/2013,9/21/2013,2,0,1,11634,1,1,2,4,174,405,65
6/9/2013 14:54,2,3,66,226,55652,0,7783,0,1,9,9/15/2013,9/21/2013,2,0,1,11634,1,1,1,4,174,405,87
6/9/2013 15:14,2,3,66,226,55652,0,7783,0,0,9,9/16/2013,9/22/2013,2,0,1,8864,1,1,1,4,47,1508,10
6/9/2013 15:43,2,3,66,226,55652,0,7783,0,1,9,9/15/2013,9/21/2013,2,0,1,11634,1,1,1,4,35,1616,8
6/9/2013 15:58,2,3,66,226,55652,0,7783,0,1,9,9/15/2013,9/21/2013,2,0,1,9171,1,1,1,4,118,200,92
6/9/2013 16:04,2,3,66,226,55652,0,7783,0,1,9,9/15/2013,9/21/2013,2,0,1,9171,1,0,3,4,118,200,52
6/9/2013 16:07,2,3,66,226,55652,0,7783,0,1,9,9/15/2013,9/21/2013,2,0,1,9171,1,0,5,4,118,200,52
